Data from HR4C60381__0__14-56-08-570.txt Node

Date: Tue Apr 18 14:56:08 CEST 2023
User: stevengebel
Spectrometer: HR4C6038
Trigger mode: 4
Integration Time (sec): 5.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
679.61	-435.46
679.642	-435.46
679.675	-435.46
679.708	-434.46
679.741	0.54
679.773	13.54
679.806	-3.46
679.839	10.54
679.871	-11.46
679.904	-52.46
679.937	-11.46
679.97	13.54
680.002	-39.46
680.035	68.54
680.068	14.54
680.1	-52.46
680.133	44.54
680.166	5.54
680.198	-6.46
680.231	55.54
680.264	-24.46
680.296	164.54
680.329	43.54
680.362	48.54
680.394	87.54
680.427	11.54
680.46	12.54
680.492	81.54
680.525	15.54
680.558	-13.46
680.59	-60.46
680.623	96.54
680.656	-7.46
680.688	7.54
680.721	-17.46
680.753	-8.46
680.786	28.54
680.819	28.54
680.851	62.54
680.884	47.54
680.917	111.54
680.949	74.54
680.982	-42.46
681.014	176.54
681.047	44.54
681.08	33.54
681.112	56.54
681.145	34.54
681.177	26.54
681.21	41.54
681.243	-19.46
681.275	11.54
681.308	44.54
681.34	88.54
681.373	-24.46
681.405	4.54
681.438	110.54
681.471	90.54
681.503	66.54
681.536	30.54
681.568	-13.46
681.601	97.54
681.633	12.54
681.666	58.54
681.698	27.54
681.731	-35.46
681.764	32.54
681.796	-3.46
681.829	17.54
681.861	-7.46
681.894	6.54
681.926	66.54
681.959	101.54
681.991	72.54
682.024	66.54
682.056	35.54
682.089	45.54
682.121	42.54
682.154	19.54
682.186	29.54
682.219	76.54
682.251	24.54
682.284	80.54
682.316	43.54
682.349	22.54
682.381	71.54
682.414	42.54
682.446	20.54
682.479	24.54
682.511	27.54
682.544	10.54
682.576	8.54
682.609	46.54
682.641	-24.46
682.674	-16.46
682.706	-22.46
682.738	14.54
682.771	60.54
682.803	-47.46
682.836	15.54
682.868	6.54
682.901	33.54
682.933	17.54
682.966	21.54
682.998	16.54
683.03	67.54
683.063	0.54
683.095	47.54
683.128	-19.46
683.16	32.54
683.193	34.54
683.225	93.54
683.257	60.54
683.29	142.54
683.322	49.54
683.355	131.54
683.387	21.54
683.419	8.54
683.452	45.54
683.484	-15.46
683.517	128.54
683.549	137.54
683.581	22.54
683.614	41.54
683.646	66.54
683.678	99.54
683.711	23.54
683.743	124.54
683.776	111.54
683.808	128.54
683.84	-65.46
683.873	-38.46
683.905	35.54
683.937	12.54
683.97	-10.46
684.002	102.54
684.034	17.54
684.067	83.54
684.099	83.54
684.131	112.54
684.164	66.54
684.196	29.54
684.228	80.54
684.261	72.54
684.293	-3.46
684.325	13.54
684.358	19.54
684.39	89.54
684.422	57.54
684.455	24.54
684.487	-51.46
684.519	51.54
684.551	65.54
684.584	125.54
684.616	37.54
684.648	49.54
684.681	71.54
684.713	36.54
684.745	101.54
684.777	76.54
684.81	79.54
684.842	123.54
684.874	-47.46
684.906	-17.46
684.939	47.54
684.971	104.54
685.003	55.54
685.035	-57.46
685.068	94.54
685.1	147.54
685.132	169.54
685.164	24.54
685.197	60.54
685.229	58.54
685.261	130.54
685.293	17.54
685.326	-3.46
685.358	8.54
685.39	55.54
685.422	12.54
685.455	43.54
685.487	39.54
685.519	41.54
685.551	38.54
685.583	-43.46
685.616	-45.46
685.648	35.54
685.68	52.54
685.712	45.54
685.744	-33.46
685.776	-28.46
685.809	58.54
685.841	50.54
685.873	5.54
685.905	9.54
685.937	25.54
685.97	26.54
686.002	128.54
686.034	87.54
686.066	-20.46
686.098	7.54
686.13	-48.46
686.163	63.54
686.195	69.54
686.227	123.54
686.259	-62.46
686.291	28.54
686.323	3.54
686.355	51.54
686.387	74.54
686.42	91.54
686.452	-63.46
686.484	119.54
686.516	66.54
686.548	-68.46
686.58	27.54
686.612	22.54
686.644	3.54
686.677	-30.46
686.709	34.54
686.741	-1.46
686.773	39.54
686.805	2.54
686.837	36.54
686.869	-20.46
686.901	-4.46
686.933	6.54
686.965	59.54
686.997	83.54
687.03	-4.46
687.062	-0.46
687.094	61.54
687.126	22.54
687.158	125.54
687.19	19.54
687.222	47.54
687.254	67.54
687.286	94.54
687.318	12.54
687.35	17.54
687.382	-23.46
687.414	25.54
687.446	51.54
687.478	40.54
687.51	29.54
687.542	-34.46
687.574	-9.46
687.606	55.54
687.638	24.54
687.67	17.54
687.702	9.54
687.734	51.54
687.766	174.54
687.798	-6.46
687.83	23.54
687.862	20.54
687.894	-101.46
687.926	86.54
687.958	1.54
687.99	-35.46
688.022	22.54
688.054	-19.46
688.086	15.54
688.118	63.54
688.15	-3.46
688.182	53.54
688.214	83.54
688.246	8.54
688.278	76.54
688.31	7.54
688.342	8.54
688.374	-11.46
688.406	-28.46
688.438	121.54
688.47	87.54
688.502	51.54
688.534	-44.46
688.566	-21.46
688.598	-24.46
688.63	99.54
688.662	45.54
688.693	11.54
688.725	38.54
688.757	31.54
688.789	77.54
688.821	49.54
688.853	-39.46
688.885	43.54
688.917	65.54
688.949	84.54
688.981	26.54
689.013	12.54
689.044	24.54
689.076	86.54
689.108	143.54
689.14	70.54
689.172	61.54
689.204	114.54
689.236	-27.46
689.268	28.54
689.3	105.54
689.331	25.54
689.363	41.54
689.395	-35.46
689.427	83.54
689.459	53.54
689.491	5.54
689.523	-0.46
689.554	-66.46
689.586	-21.46
689.618	7.54
689.65	-9.46
689.682	50.54
689.714	33.54
689.745	95.54
689.777	39.54
689.809	20.54
689.841	30.54
689.873	-38.46
689.905	139.54
689.936	6.54
689.968	83.54
690	12.54
690.032	0.54
690.064	7.54
690.095	9.54
690.127	29.54
690.159	-3.46
690.191	45.54
690.223	-42.46
690.254	-12.46
690.286	74.54
690.318	0.54
690.35	-62.46
690.381	79.54
690.413	48.54
690.445	-31.46
690.477	-6.46
690.508	29.54
690.54	73.54
690.572	88.54
690.604	73.54
690.636	33.54
690.667	-19.46
690.699	66.54
690.731	15.54
690.762	-11.46
690.794	55.54
690.826	82.54
690.858	27.54
690.889	-35.46
690.921	64.54
690.953	38.54
690.985	22.54
691.016	-6.46
691.048	82.54
691.08	64.54
691.111	127.54
691.143	61.54
691.175	96.54
691.207	83.54
691.238	41.54
691.27	44.54
691.302	6.54
691.333	16.54
691.365	19.54
691.397	64.54
691.428	92.54
691.46	-2.46
691.492	43.54
691.523	35.54
691.555	75.54
691.587	30.54
691.618	127.54
691.65	119.54
