679.61	-63.69
679.642	-63.69
679.675	-63.69
679.708	-94.69
679.741	-5.69
679.773	6.31
679.806	-2.69
679.839	16.31
679.871	-3.69
679.904	-6.69
679.937	-5.69
679.97	0.31
680.002	-4.69
680.035	19.31
680.068	12.31
680.1	-10.69
680.133	-9.69
680.166	-10.69
680.198	6.31
680.231	14.31
680.264	-10.69
680.296	30.31
680.329	21.31
680.362	15.31
680.394	22.31
680.427	6.31
680.46	6.31
680.492	10.31
680.525	-10.69
680.558	4.31
680.59	-6.69
680.623	24.31
680.656	0.31
680.688	14.31
680.721	-9.69
680.753	-22.69
680.786	3.31
680.819	17.31
680.851	22.31
680.884	7.31
680.917	4.31
680.949	-1.69
680.982	-16.69
681.014	36.31
681.047	7.31
681.08	13.31
681.112	10.31
681.145	4.31
681.177	26.31
681.21	9.31
681.243	13.31
681.275	23.31
681.308	18.31
681.34	25.31
681.373	-15.69
681.405	3.31
681.438	37.31
681.471	23.31
681.503	16.31
681.536	-3.69
681.568	-7.69
681.601	27.31
681.633	-0.69
681.666	12.31
681.698	1.31
681.731	-6.69
681.764	27.31
681.796	4.31
681.829	11.31
681.861	11.31
681.894	-1.69
681.926	27.31
681.959	30.31
681.991	15.31
682.024	21.31
682.056	5.31
682.089	-6.69
682.121	7.31
682.154	23.31
682.186	-9.69
682.219	16.31
682.251	-0.69
682.284	11.31
682.316	17.31
682.349	8.31
682.381	12.31
682.414	28.31
682.446	14.31
682.479	2.31
682.511	16.31
682.544	7.31
682.576	12.31
682.609	18.31
682.641	9.31
682.674	12.31
682.706	10.31
682.738	15.31
682.771	14.31
682.803	16.31
682.836	4.31
682.868	2.31
682.901	28.31
682.933	2.31
682.966	21.31
682.998	-5.69
683.03	38.31
683.063	15.31
683.095	27.31
683.128	10.31
683.16	18.31
683.193	13.31
683.225	33.31
683.257	28.31
683.29	40.31
683.322	5.31
683.355	33.31
683.387	18.31
683.419	14.31
683.452	26.31
683.484	-6.69
683.517	35.31
683.549	53.31
683.581	14.31
683.614	26.31
