679.61	-81.85
679.642	-81.85
679.675	-81.85
679.708	-89.85
679.741	5.15
679.773	-7.85
679.806	1.15
679.839	6.15
679.871	2.15
679.904	-12.85
679.937	2.15
679.97	11.15
680.002	-0.85
680.035	14.15
680.068	-9.85
680.1	-11.85
680.133	18.15
680.166	-11.85
680.198	-14.85
680.231	-2.85
680.264	5.15
680.296	34.15
680.329	-0.85
680.362	11.15
680.394	17.15
680.427	18.15
680.46	19.15
680.492	38.15
680.525	14.15
680.558	6.15
680.59	-12.85
680.623	12.15
680.656	-6.85
680.688	-8.85
680.721	-4.85
680.753	-13.85
680.786	15.15
680.819	13.15
680.851	1.15
680.884	7.15
680.917	39.15
680.949	23.15
680.982	-17.85
681.014	36.15
681.047	14.15
681.08	6.15
681.112	7.15
681.145	5.15
681.177	0.15
681.21	8.15
681.243	-4.85
681.275	-4.85
681.308	7.15
681.34	23.15
681.373	-10.85
681.405	-0.85
681.438	4.15
681.471	4.15
681.503	4.15
681.536	3.15
681.568	-1.85
681.601	35.15
681.633	-3.85
681.666	-0.85
681.698	8.15
681.731	0.15
681.764	5.15
681.796	-15.85
681.829	-1.85
681.861	4.15
681.894	-15.85
681.926	-1.85
681.959	19.15
681.991	12.15
682.024	5.15
682.056	-0.85
682.089	9.15
682.121	13.15
682.154	16.15
682.186	11.15
682.219	26.15
682.251	-4.85
682.284	8.15
682.316	2.15
682.349	7.15
682.381	17.15
682.414	18.15
682.446	-10.85
682.479	23.15
682.511	0.15
682.544	6.15
682.576	-6.85
682.609	22.15
682.641	-22.85
682.674	-1.85
682.706	-2.85
682.738	-1.85
682.771	23.15
682.803	-14.85
682.836	19.15
682.868	15.15
682.901	27.15
682.933	6.15
682.966	6.15
682.998	-2.85
683.03	2.15
683.063	-0.85
683.095	17.15
683.128	8.15
683.16	31.15
683.193	-0.85
683.225	17.15
683.257	11.15
683.29	27.15
683.322	5.15
683.355	36.15
683.387	9.15
683.419	-1.85
683.452	4.15
683.484	-0.85
683.517	27.15
683.549	27.15
683.581	6.15
683.614	24.15
683.646	15.15
683.678	39.15
683.711	-3.85
683.743	21.15
683.776	29.15
683.808	17.15
683.84	2.15
683.873	-3.85
683.905	1.15
683.937	-5.85
683.97	6.15
684.002	14.15
684.034	-1.85
684.067	12.15
684.099	15.15
684.131	21.15
684.164	9.15
684.196	-6.85
684.228	20.15
684.261	21.15
684.293	-2.85
684.325	3.15
684.358	-5.85
684.39	11.15
684.422	8.15
684.455	13.15
684.487	-8.85
684.519	14.15
684.551	-0.85
684.584	23.15
684.616	14.15
684.648	15.15
684.681	7.15
684.713	13.15
684.745	15.15
684.777	12.15
684.81	17.15
684.842	23.15
684.874	-9.85
684.906	-21.85
684.939	16.15
684.971	23.15
685.003	16.15
685.035	-25.85
685.068	27.15
685.1	38.15
685.132	31.15
685.164	-3.85
